effect,coef,se,p,horizon,n,p_fdr
net_debt_ebitda:low_asset_growth,1.8500999055265155,1.9314096157499774,0.33811249855593883,xret_T+252d,47435,0.761389174811777
net_margin:eps_growth,-2.479498100324066,2.589657669722872,0.33833425621758684,xret_T+252d,47435,0.7614093924797521
new_highs:ps_value,2.3619141785156748,2.5049159026256924,0.3457261380078517,xret_T+252d,47435,0.7700503184556897
operating_margin:roic_value,-2.565849004843788,2.722258511251619,0.34591408640221555,xret_T+252d,47435,0.7700503184556897
ev_sales:buyback_yield,-2.9126556651975846,3.094788275540075,0.3466287108420377,xret_T+252d,47435,0.7700503184556897
piotroski:fcf_yield,-3.3135071563272187,3.5278228738740194,0.3476024727677137,xret_T+252d,47435,0.7712695453220054
roce_plus:reversal_weekly,8.76646012510596,9.389754117009083,0.35050006103350906,xret_T+252d,47435,0.7743854056918065
coffee_can:roic_value,5.26295991744777,5.657986099544774,0.35227657710098603,xret_T+252d,47435,0.7745390520148875
darvas:piotroski,2.7767680112750273,2.994745518962537,0.3538157751654435,xret_T+252d,47435,0.7765122514211364
graham_10y,-5.793295042875328,6.270705952779447,0.35555583653310074,xret_T+252d,47435,0.7774631685938518
coffee_can:bull_cartel,-4.366518465487705,4.733690644715454,0.3563021020105791,xret_T+252d,47435,0.7774631685938518
reversal_weekly:buyback_yield,4.2300713816779005,4.5754209284238065,0.3552152766149981,xret_T+252d,47435,0.7774631685938518
net_margin:fcf_margin,2.0858248058912694,2.2611031729099977,0.35627771573483713,xret_T+252d,47435,0.7774631685938518
debt_reduction:eps_growth,-6.572678379818717,7.162558297347401,0.3588052938865486,xret_T+252d,47435,0.7785195557729655
reversal_monthly:ev_sales,2.2606891970000884,2.4704153068561525,0.36013655335942574,xret_T+252d,47435,0.7800093607963696
reversal_monthly:fcf_margin,-1.5082467437915144,1.6676331374221545,0.3657708357901488,xret_T+252d,47435,0.7835653390665382
ev_ebitda_value:low_asset_growth,-2.413980987812991,2.6681498928776097,0.3656033326950744,xret_T+252d,47435,0.7835653390665382
fcf_yield:fcf_margin,-2.646688570090981,2.9270461642200605,0.36587968311784635,xret_T+252d,47435,0.7835653390665382
fcf_margin:operating_profit_growth,-1.7337916737932313,1.909942852455416,0.3639989628470407,xret_T+252d,47435,0.7835653390665382
piotroski:debt_reduction,5.9375544978819805,6.57790821059373,0.36671122476795814,xret_T+252d,47435,0.7844205927564455
bull_cartel:capacity_expansion,2.6929660213730195,3.0187123020500475,0.37234416822624694,xret_T+252d,47435,0.7885702045865091
pb_value:ps_value,-2.474332725357861,2.7885791701874725,0.37491230460504854,xret_T+252d,47435,0.7893817584787479
small_cap_growth:fcf_yield,-10.438061127643023,11.813598633727294,0.3769320465042816,xret_T+252d,47435,0.7896160825200806
net_margin:ev_sales,-2.4108306422556884,2.738889293746814,0.37873905169864097,xret_T+252d,47435,0.7896160825200806
growth_stocks:small_cap_growth,10.94736002900949,12.590842923955972,0.3845901173758731,xret_T+252d,47435,0.7977497863282397
reversal_monthly:net_margin,-1.334762644031937,1.544590544360594,0.38750381474060114,xret_T+252d,47435,0.8010293965924579
capacity_expansion:reversal_monthly,-1.8411633313719653,2.142283979313818,0.39009812123335397,xret_T+252d,47435,0.8036641203615635
roce_plus:operating_profit_growth,3.9019084541972147,4.553779920777335,0.39152753023200626,xret_T+252d,47435,0.8043200491319694
sloan_quality:operating_profit_growth,-1.453476153082019,1.7195041592581486,0.3979500849148807,xret_T+252d,47435,0.8043200491319694
graham_10y:ev_sales,3.134057697826713,3.690330180805165,0.3957354440659574,xret_T+252d,47435,0.8043200491319694
pb_value:ev_sales,-2.311687076812741,2.7179174284149097,0.39502706050343894,xret_T+252d,47435,0.8043200491319694
bull_cartel:eps_growth,-2.2304381833686353,2.6440161083020337,0.3989043398309552,xret_T+252d,47435,0.8049042543559574
darvas:operating_margin,-1.5595572326831109,1.8716120890014234,0.4046927647546231,xret_T+252d,47435,0.8051114581284712
below_200dma:debt_reduction,-5.22145107078069,6.248579425833927,0.40336753110937074,xret_T+252d,47435,0.8051114581284712
below_200dma:ev_ebitda_value,-2.4354958808390688,2.9198196986135843,0.4042103027177254,xret_T+252d,47435,0.8051114581284712
coffee_can:net_margin,4.470072639155101,5.365407138409036,0.4047723627865677,xret_T+252d,47435,0.8051114581284712
coffee_can:pb_value,-3.587464812338961,4.312206925240976,0.40544708201990765,xret_T+252d,47435,0.8051114581284712
bull_cartel:small_cap_growth,13.834350830969747,16.480130184302205,0.401213243344554,xret_T+252d,47435,0.8051114581284712
graham_10y:buyback_yield,2.028196680332935,2.4398456118521783,0.40581504894277876,xret_T+252d,47435,0.8051114581284712
net_margin:fcf_yield,2.040112682617772,2.441264069813236,0.4033356123540731,xret_T+252d,47435,0.8051114581284712
ps_value:low_asset_growth,2.391467049920709,2.8721879485192128,0.40505398446861884,xret_T+252d,47435,0.8051114581284712
ps_value:debt_reduction_and_opgrowth,9.895911153336105,11.898034039784106,0.40556329434481697,xret_T+252d,47435,0.8051114581284712
ev_ebitda_value:ev_sales,3.345518758065222,3.9790805517963816,0.40047296609951744,xret_T+252d,47435,0.8051114581284712
magic_formula:buyback_yield,-4.4945026646975546,5.439240466503371,0.4086278582794246,xret_T+252d,47435,0.8069203576130352
not_distress:buyback_yield,2.048750659739608,2.4801912786502767,0.4087783240922803,xret_T+252d,47435,0.8069203576130352
bull_cartel:not_distress,1.727544203221889,2.1290310851573913,0.41712295357422147,xret_T+252d,47435,0.8075965532845695
roce_plus:net_margin,-5.3873420683275794,6.610225970648046,0.41507162579363,xret_T+252d,47435,0.8075965532845695
roce_plus:fcf_yield,4.103787825086211,5.059689770762026,0.41732260797444454,xret_T+252d,47435,0.8075965532845695
not_distress:growth_stocks,-2.806627877546695,3.455713172004707,0.4166938735548824,xret_T+252d,47435,0.8075965532845695
growth_stocks:operating_margin,-3.766123123776649,4.638471625573147,0.4168307033745522,xret_T+252d,47435,0.8075965532845695
graham_10y:net_debt_ebitda,3.3904964850412216,4.19009893384683,0.41841817405041115,xret_T+252d,47435,0.8075965532845695
small_cap_growth:fcf_margin,9.472501439920187,11.561725185090523,0.41261625950332015,xret_T+252d,47435,0.8075965532845695
peg_value:net_debt_ebitda,1.778120895572525,2.180023613165191,0.4147043757889419,xret_T+252d,47435,0.8075965532845695
buyback_yield:debt_reduction_and_opgrowth,8.429882846306333,10.248627820082897,0.4107709342938095,xret_T+252d,47435,0.8075965532845695
debt_reduction:ps_value,-7.080370421444762,8.791364335304031,0.4206016490615745,xret_T+252d,47435,0.8086779587359721
sloan_quality:fcf_margin,1.6388712595850476,2.0410528621936592,0.4220014077214177,xret_T+252d,47435,0.8089343541256612
coffee_can:debt_reduction,-6.62424244002947,8.257433214419773,0.4224282049939516,xret_T+252d,47435,0.8091611132695113
ev_ebitda_value:fcf_margin,2.435112324865086,3.0393813214871757,0.42302348703518877,xret_T+252d,47435,0.8094756235834134
fcf_margin,4.2537145730740145,5.352374742531319,0.4267682083913361,xret_T+252d,47435,0.8136389687292805
bull_cartel:reversal_weekly,3.324524219128996,4.270291217338123,0.43626016092208963,xret_T+252d,47435,0.8240453763996902
bull_cartel:buyback_yield,3.013386363252222,3.8811613890783345,0.43750483585387456,xret_T+252d,47435,0.8240453763996902
reversal_monthly:eps_growth,-1.6633784086113972,2.137072115353655,0.43636592561272824,xret_T+252d,47435,0.8240453763996902
coffee_can:graham_10y,-4.658541327139428,6.04952831151572,0.44126022758344396,xret_T+252d,47435,0.826229318130495
small_cap_growth:ev_sales,8.639358457573515,11.19659838365869,0.4403480330388817,xret_T+252d,47435,0.826229318130495
pead_positive_surprise:low_beta,-1.2873912894839312,1.6688352018118697,0.4404514775481063,xret_T+252d,47435,0.826229318130495
net_margin:operating_margin,1.8239458963945934,2.372172448746061,0.44195705708928124,xret_T+252d,47435,0.8265348362875276
magic_formula:ps_value,7.094810899716951,9.2716419412616,0.44414279626011277,xret_T+252d,47435,0.8283349251665608
ev_ebitda_value:peg_value,-2.540524835553398,3.329693980802077,0.44546906861036606,xret_T+252d,47435,0.8286255940080566
new_highs:debt_reduction,4.051050685463952,5.448685238448407,0.4571842185990843,xret_T+252d,47435,0.8344628555100582
below_200dma:operating_margin,1.9823347065895973,2.6634671554333202,0.4567140536570271,xret_T+252d,47435,0.8344628555100582
peg_value:short_interest_decline,-1.6696039587389164,2.2424031288515547,0.4565376798198615,xret_T+252d,47435,0.8344628555100582
roic_value:buyback_yield,-2.260161500619277,3.0439153592323915,0.45777363843898955,xret_T+252d,47435,0.8344628555100582
reversal_monthly:operating_margin,1.3310426471997236,1.8005105923778515,0.45975008201072354,xret_T+252d,47435,0.8356799644862687
pead_positive_surprise:operating_profit_growth,-1.6335029167146167,2.2242931075082595,0.4627099014181405,xret_T+252d,47435,0.8356799644862687
net_margin:operating_profit_growth,1.6069385697849052,2.182679252928786,0.4615950245521896,xret_T+252d,47435,0.8356799644862687
magic_formula:low_beta,-2.966827454319292,4.0624553809972515,0.46520437777612755,xret_T+252d,47435,0.8357280724933999
ps_value:roic_value,-2.8615260983980613,3.914899963428802,0.4648206205528074,xret_T+252d,47435,0.8357280724933999
bull_cartel:debt_reduction_and_opgrowth,9.011579085904136,12.392583640461192,0.46711865626902915,xret_T+252d,47435,0.8361703739070974
roce_plus:sloan_quality,-3.7251030229047752,5.139991594768214,0.468618055209429,xret_T+252d,47435,0.8361703739070974
operating_margin:buyback_yield,-2.1836919573342977,3.006270086300908,0.46760635976155007,xret_T+252d,47435,0.8361703739070974
new_highs:small_cap_growth,5.607972353311748,7.7739715860504255,0.47067695647073027,xret_T+252d,47435,0.8369832631272404
small_cap_growth:operating_margin,-8.720081090675414,12.094012811593576,0.47089436216373526,xret_T+252d,47435,0.8369832631272404
coffee_can:reversal_weekly,-10.682314711514037,14.90823272303337,0.47365923490021344,xret_T+252d,47435,0.8402573233996599
debt_reduction:pb_value,3.376782317628196,4.73299106939609,0.47556344260573025,xret_T+252d,47435,0.841091828634033
peg_value:low_beta,1.2026375624987202,1.6911490449085398,0.4769997452698185,xret_T+252d,47435,0.8425679715570852
not_distress:roic_value,-1.3890893620149285,1.9600413056790151,0.47850810338411276,xret_T+252d,47435,0.843196318099189
new_highs:growth_stocks,2.5094248916480275,3.5651894197221954,0.4815146065676482,xret_T+252d,47435,0.8464006604370465
fcf_yield,3.2923312677082928,4.740514111475392,0.48736285333814044,xret_T+252d,47435,0.8499390902736792
graham_10y:low_beta,-1.383939406583496,1.9961005064228665,0.48810781048570606,xret_T+252d,47435,0.8502153496737058
pb_value:fcf_yield,-1.3575503870051673,1.9618160963100397,0.48894576442501136,xret_T+252d,47435,0.8504423214483906
low_asset_growth,-2.1294007682955653,3.081500948759349,0.4895484895600023,xret_T+252d,47435,0.8509155382512879
below_200dma:operating_profit_growth,1.3945799097951785,2.0187683825690472,0.4896866554840056,xret_T+252d,47435,0.8509155382512879
capacity_expansion:low_beta,-1.2017793725757282,1.7470279042637096,0.49151616132138587,xret_T+252d,47435,0.8532354171970928
reversal_monthly:pead_positive_surprise,1.1704713695831905,1.7117478794496148,0.49410952092906035,xret_T+252d,47435,0.855179207911055
debt_reduction:ev_sales,-5.983577623976682,8.79641644595123,0.49635946822934496,xret_T+252d,47435,0.856201592707019
roce_plus:not_distress,2.726530377711229,4.01979559167281,0.49759679120307776,xret_T+252d,47435,0.8564350928519131
low_asset_growth:debt_reduction_and_opgrowth,-5.854455135373238,8.636077626412758,0.497830833195983,xret_T+252d,47435,0.8564350928519131
below_200dma:small_cap_growth,-7.642677385910108,11.286693898449341,0.4983168239403163,xret_T+252d,47435,0.8564820411474187
peg_value:insider_buying,-3.6576541805186586,5.412843553772976,0.499208166052159,xret_T+252d,47435,0.8572078550285724
net_margin:ps_value,1.9539622780638677,2.8950041673119506,0.499712093741994,xret_T+252d,47435,0.8572565691320596
operating_margin:ev_sales,2.2196706753570146,3.3015754430792,0.5013885839582741,xret_T+252d,47435,0.8588199676187707
debt_reduction,7.514702453641332,11.422728341098962,0.5106198600677314,xret_T+252d,47435,0.8649487938300061
new_highs:operating_margin,1.2953774167345387,1.9757610293117858,0.5120592170635491,xret_T+252d,47435,0.8649487938300061
below_200dma:debt_reduction_and_opgrowth,-6.642671195818177,10.117046119131086,0.5114496737577536,xret_T+252d,47435,0.8649487938300061
magic_formula:growth_stocks,5.00101115554706,7.58084009238866,0.5094522133143682,xret_T+252d,47435,0.8649487938300061
roce_plus:fcf_margin,3.3014237950059973,5.014507175083495,0.5102974988124926,xret_T+252d,47435,0.8649487938300061
graham_10y:reversal_monthly,1.3983277311376625,2.126294734346334,0.5107721264478895,xret_T+252d,47435,0.8649487938300061
reversal_monthly:ev_ebitda_value,1.469601295674635,2.2321796033859864,0.5103000594416847,xret_T+252d,47435,0.8649487938300061
peg_value:roic_value,-1.6527062045843504,2.5073748152773967,0.5098071088416523,xret_T+252d,47435,0.8649487938300061
fcf_yield:operating_profit_growth,1.2047917398052892,1.8238372476084173,0.5088812305183098,xret_T+252d,47435,0.8649487938300061
capacity_expansion:small_cap_growth,5.024877340467328,7.719978492312666,0.5151157795521748,xret_T+252d,47435,0.866926416992474
debt_reduction:fcf_yield,-3.1114613647478873,4.8315029407819265,0.5195789945883479,xret_T+252d,47435,0.8702983081276481
coffee_can:magic_formula,-4.577438839609799,7.1274486946165005,0.5207259095836387,xret_T+252d,47435,0.8703913592479148
bull_cartel:fcf_yield,1.4863129655320302,2.3160333921144654,0.5210359293789859,xret_T+252d,47435,0.8703913592479148
golden_cross:growth_stocks,-1.8399008999178306,2.9094893138324562,0.5271390379186414,xret_T+252d,47435,0.8709132308006995
golden_cross:reversal_weekly,0.76687626044743,1.2020407803223943,0.523487628904777,xret_T+252d,47435,0.8709132308006995
below_200dma:piotroski,-2.9498019816470147,4.641862049692813,0.5251166025077074,xret_T+252d,47435,0.8709132308006995
piotroski:roic_value,2.242712803968492,3.512193340528008,0.5231153935977774,xret_T+252d,47435,0.8709132308006995
magic_formula:operating_margin,4.218476446549214,6.6599930221986074,0.5264688511079887,xret_T+252d,47435,0.8709132308006995
not_distress:debt_reduction_and_opgrowth,-4.460578906556601,7.030406610363893,0.5257744338992363,xret_T+252d,47435,0.8709132308006995
reversal_monthly:insider_buying,-1.9789026531724039,3.141811208521126,0.5287858844861547,xret_T+252d,47435,0.8709132308006995
roic_value:net_debt_ebitda,-1.2696829180017828,2.0141840396010293,0.5284519738596913,xret_T+252d,47435,0.8709132308006995
not_distress:insider_buying,2.4945091661253675,3.9789967298024385,0.5307122471753392,xret_T+252d,47435,0.8715289594151389
operating_margin:net_debt_ebitda,-1.5203455353585138,2.4363693244973175,0.5326138172075463,xret_T+252d,47435,0.872467579631495
magic_formula:ev_ebitda_value,17.896620897575218,28.930122100162034,0.536169712288024,xret_T+252d,47435,0.8731700563506178
not_distress:ev_sales,1.5634272684979251,2.520819404067393,0.535122185079016,xret_T+252d,47435,0.8731700563506178
fcf_yield:insider_buying,-2.5535367044503676,4.114008746003323,0.5348015921984179,xret_T+252d,47435,0.8731700563506178
not_distress:debt_reduction,-2.858564434774052,4.627043748785837,0.5367104880550662,xret_T+252d,47435,0.8732349225900357
roce_plus:ev_ebitda_value,-3.463887518482799,5.7667412495782875,0.5480622242348971,xret_T+252d,47435,0.8743067242601771
growth_stocks:net_debt_ebitda,-2.8865441084889873,4.727354408450435,0.541461410142059,xret_T+252d,47435,0.8743067242601771
low_beta:eps_growth,-1.1045493712709826,1.8102162522820289,0.5417456436328765,xret_T+252d,47435,0.8743067242601771
golden_cross:debt_reduction_and_opgrowth,4.156991694850457,6.945711457058113,0.5495079543165178,xret_T+252d,47435,0.8748353445806888
coffee_can:ps_value,3.214110370070002,5.376456453793778,0.5499653598713862,xret_T+252d,47435,0.8748353445806888
pb_value:debt_reduction_and_opgrowth,-5.340445134347838,8.940889734449978,0.5503032448621374,xret_T+252d,47435,0.8749893906480766
graham_10y:fcf_yield,-1.4614721941719586,2.457106516615605,0.5519811839655475,xret_T+252d,47435,0.876122298992102
short_interest_decline:operating_profit_growth,-1.002904305098244,1.6892164238040976,0.5527062431295764,xret_T+252d,47435,0.8764254601174092
sloan_quality:buyback_yield,-1.3826007292243672,2.351488806970426,0.5565536125734697,xret_T+252d,47435,0.8787688619581101
below_200dma:coffee_can,-3.423534831991639,5.857621451082054,0.5589120866993167,xret_T+252d,47435,0.8801431990273098
darvas:pb_value,-0.8224481294512053,1.4193281293279174,0.5622768084596135,xret_T+252d,47435,0.8820984785980029
growth_stocks:ps_value,-3.9852075562037483,6.880865187069876,0.5624728174560641,xret_T+252d,47435,0.8820984785980029
net_margin,2.854587523028775,4.98186055424267,0.56664721845606,xret_T+252d,47435,0.886607501291163
bull_cartel:pb_value,-1.2660126400074156,2.215679414609374,0.5677366583473931,xret_T+252d,47435,0.8871649030568389
golden_cross:operating_profit_growth,0.841622087701373,1.5007740899422153,0.5749393481590772,xret_T+252d,47435,0.8877538933760661
net_margin:peg_value,-1.3585081087489674,2.387139312171035,0.56929193804048,xret_T+252d,47435,0.8877538933760661
ev_ebitda_value:insider_buying,2.9196903560492897,5.186262814797751,0.5734579411485241,xret_T+252d,47435,0.8877538933760661
roic_value:ev_sales,2.0755654041935854,3.7013446031479447,0.574961268134196,xret_T+252d,47435,0.8877538933760661
operating_margin:ps_value,-1.9340424366145441,3.458589574837477,0.5760254015770819,xret_T+252d,47435,0.8890187958013637
not_distress:operating_profit_growth,0.9588233619939159,1.739662458236568,0.581527543290393,xret_T+252d,47435,0.8925337017007491
darvas:low_asset_growth,-0.8067098246774207,1.4820265868565063,0.5862151988337224,xret_T+252d,47435,0.8931015061617037
piotroski:debt_reduction_and_opgrowth,-4.808064261295662,8.82389469101404,0.5858282168989983,xret_T+252d,47435,0.8931015061617037
graham_10y:peg_value,2.1232304464542757,3.8960249354237697,0.5857717257081481,xret_T+252d,47435,0.8931015061617037
operating_margin:insider_buying,2.352751057131136,4.323250305462767,0.5862977656152452,xret_T+252d,47435,0.8931015061617037
pb_value:low_asset_growth,-0.9494178795374002,1.7333520610379816,0.5838737617149825,xret_T+252d,47435,0.8931015061617037
ev_ebitda_value,-3.390517095389331,6.291452559118961,0.5899500100722344,xret_T+252d,47435,0.8945357295581499
capacity_expansion:buyback_yield,1.2625288518389657,2.333773584242466,0.5885201812838745,xret_T+252d,47435,0.8945357295581499
not_distress:ev_ebitda_value,1.3915137311824295,2.5875743285962263,0.5907374776319315,xret_T+252d,47435,0.8946133594446637
piotroski:coffee_can,-2.3939314691371036,4.472641999848148,0.5924847500341888,xret_T+252d,47435,0.895165651694079
growth_stocks:graham_10y,4.650090401268894,8.69030514801758,0.5925880207853164,xret_T+252d,47435,0.895165651694079
fcf_yield:low_asset_growth,0.9751396183957541,1.8284492741411986,0.5938154725704815,xret_T+252d,47435,0.8962786550648016
magic_formula:graham_10y,-3.1476343769826522,5.951312847137978,0.5968765691079949,xret_T+252d,47435,0.8971685076033216
growth_stocks:net_margin,-2.1994112359183733,4.157925471672312,0.5968273624199849,xret_T+252d,47435,0.8971685076033216
fcf_yield:net_debt_ebitda,-1.1285962179556006,2.1434861219451613,0.5985243980373081,xret_T+252d,47435,0.8976877410066967
ps_value:insider_buying,2.7818265670902877,5.363533285811783,0.6040009300482166,xret_T+252d,47435,0.8982778676061941
net_debt_ebitda:insider_buying,2.2508018937938457,4.3695433221567175,0.6064751264473105,xret_T+252d,47435,0.9000428082599089
debt_reduction_and_opgrowth,-4.772698092443215,9.310445556257603,0.6082188516605556,xret_T+252d,47435,0.9003514318937036
reversal_monthly:short_interest_decline,-0.6745751929325878,1.3157091649776274,0.6081552852284665,xret_T+252d,47435,0.9003514318937036
debt_reduction:debt_reduction_and_opgrowth,-4.7726980924430755,9.310445556257443,0.6082188516605599,xret_T+252d,47435,0.9003514318937036
operating_profit_growth:debt_reduction_and_opgrowth,-4.772698092443124,9.310445556257466,0.608218851660557,xret_T+252d,47435,0.9003514318937036
net_margin:insider_buying,-2.0737315028568473,4.172332126109124,0.6191751184885339,xret_T+252d,47435,0.9081235071165163
golden_cross:piotroski,1.314176188258232,2.6482345315470934,0.6197207548045665,xret_T+252d,47435,0.9083957640520453
golden_cross:roce_plus,-2.0141562268002846,4.104531049050683,0.6236278164071738,xret_T+252d,47435,0.9095779860141844
operating_margin:ev_ebitda_value,-1.6617497625718243,3.3664147706748087,0.6215703551485752,xret_T+252d,47435,0.9095779860141844
new_highs:debt_reduction_and_opgrowth,3.9656637892458444,8.189994411405603,0.6282380021056327,xret_T+252d,47435,0.9111686738617478
coffee_can:fcf_margin,2.5488181801347514,5.264525500972966,0.6282796668528801,xret_T+252d,47435,0.9111686738617478
magic_formula:fcf_margin,-3.050136592106819,6.326054238536691,0.6296960758720906,xret_T+252d,47435,0.9118194932612285
pead_positive_surprise:debt_reduction_and_opgrowth,5.952997120096628,12.409116322839868,0.6314210122223808,xret_T+252d,47435,0.9125062427854732
graham_10y:net_margin,-1.3859563750594512,2.9176220508103072,0.6347659881370562,xret_T+252d,47435,0.9130980925275546
low_asset_growth:buyback_yield,-1.0960237744922852,2.306350698460001,0.6346302364023647,xret_T+252d,47435,0.9130980925275546
darvas:debt_reduction,2.4256564664308176,5.140982410537659,0.6370499774885854,xret_T+252d,47435,0.9136369864828039
pead_positive_surprise:insider_buying,2.4324531860500604,5.158920857997064,0.6372806748689971,xret_T+252d,47435,0.9136369864828039
low_beta:ev_sales,-1.0569066408443848,2.2657891818252422,0.6408841821520717,xret_T+252d,47435,0.9166310406666746
reversal_weekly:ps_value,-2.3945684647918926,5.188274919032734,0.6444150931289706,xret_T+252d,47435,0.9192740000818005
reversal_monthly:net_debt_ebitda,-0.8774193291247665,1.9030621868726627,0.644758017688227,xret_T+252d,47435,0.9192740000818005
capacity_expansion,1.9070937769153238,4.147019198116522,0.645608832303473,xret_T+252d,47435,0.9194037117542593
piotroski:ev_ebitda_value,2.012459515196122,4.369955365058959,0.6451417596502431,xret_T+252d,47435,0.9194037117542593
sloan_quality:fcf_yield,-0.8440071991781422,1.8480837376762624,0.647891609049194,xret_T+252d,47435,0.9203982130983833
low_beta:operating_profit_growth,-0.6762456713148516,1.4936105919309295,0.6507222737029321,xret_T+252d,47435,0.9203982130983833
fcf_margin:ev_sales,-1.5165018163820243,3.3249518676468783,0.6483199582535023,xret_T+252d,47435,0.9203982130983833
pead_positive_surprise:fcf_yield,1.0934257458376835,2.4240845122201105,0.6519408989830819,xret_T+252d,47435,0.9204766485058683
net_debt_ebitda:operating_profit_growth,0.7823484502758067,1.748765421340247,0.6546065855357432,xret_T+252d,47435,0.9223228233873249
ev_ebitda_value:eps_growth,-1.432222741006541,3.213936646978568,0.65586540121308,xret_T+252d,47435,0.9226763890047518
new_highs:operating_profit_growth,-0.754794249911536,1.7004515043091333,0.6571302651224543,xret_T+252d,47435,0.9229959085052641
darvas:net_margin,0.736341678723985,1.6655052412342173,0.6584073681228146,xret_T+252d,47435,0.9230508838641819
capacity_expansion:ps_value,1.401318216852914,3.173981346935642,0.6588498182071888,xret_T+252d,47435,0.9230508838641819
below_200dma:pb_value,-0.8950130711324836,2.0291833353839515,0.6591619011741104,xret_T+252d,47435,0.9230663691737501
bull_cartel:sloan_quality,1.0045924660373662,2.2839300157516553,0.6600438965644034,xret_T+252d,47435,0.9232983986623448
not_distress:peg_value,0.9516812746311869,2.178865724113332,0.6622721352311233,xret_T+252d,47435,0.9250256281600007
reversal_monthly:debt_reduction_and_opgrowth,-3.599269850270931,8.234541919376213,0.6620430917531923,xret_T+252d,47435,0.9250256281600007
pb_value:eps_growth,0.9804132997952743,2.2448304585270082,0.6622979635228214,xret_T+252d,47435,0.9250256281600007
golden_cross:magic_formula,1.6607507739475482,3.8281006189736497,0.6644107787789497,xret_T+252d,47435,0.925098571994343
piotroski:magic_formula,-3.0882138429543255,7.111374030206765,0.664096731472367,xret_T+252d,47435,0.925098571994343
growth_stocks:debt_reduction,10.116428737898211,23.397229299724405,0.6654672787610961,xret_T+252d,47435,0.925098571994343
roce_plus:roic_value,-3.0085164087495686,6.977750771139427,0.6663531421644939,xret_T+252d,47435,0.92534885465077
magic_formula:not_distress,2.047561563827542,4.762825747077702,0.6672649068749246,xret_T+252d,47435,0.9253505311147883
darvas:peg_value,-0.7257101167719531,1.695221639342759,0.6685844438371884,xret_T+252d,47435,0.9266748877926666
ev_sales,2.6278216909322873,6.169168125398111,0.6701366581938242,xret_T+252d,47435,0.9270564288275844
piotroski:ev_sales,1.8406995244088307,4.3192036757664,0.669986591756029,xret_T+252d,47435,0.9270564288275844
below_200dma:net_debt_ebitda,0.8905933130501678,2.104109635350279,0.6721028467153167,xret_T+252d,47435,0.927578475334868
sloan_quality:debt_reduction_and_opgrowth,3.5689686506198792,8.452980867545556,0.6728686693967243,xret_T+252d,47435,0.927578475334868
small_cap_growth:buyback_yield,4.920160657686891,11.588649620327377,0.6711521993169585,xret_T+252d,47435,0.927578475334868
fcf_yield:roic_value,-0.9812545005965128,2.3430667441351156,0.6753691212975361,xret_T+252d,47435,0.927578475334868
bull_cartel:ps_value,1.3950394300175115,3.3845993664365817,0.680212851778071,xret_T+252d,47435,0.9287047924717143
sloan_quality:pb_value,-0.6953801079512534,1.683402988083189,0.6795480013308988,xret_T+252d,47435,0.9287047924717143
capacity_expansion:operating_margin,1.1146950149931056,2.7195532443028156,0.6818927550133494,xret_T+252d,47435,0.9287047924717143
reversal_weekly:ev_sales,-2.0937180060845417,5.124002974419001,0.6828260124988564,xret_T+252d,47435,0.9287047924717143
reversal_weekly:debt_reduction_and_opgrowth,6.61511907897465,15.946307042865044,0.6782611901066249,xret_T+252d,47435,0.9287047924717143
debt_reduction:net_debt_ebitda,2.357901529460624,5.782005178464011,0.6834205367684625,xret_T+252d,47435,0.9287047924717143
ps_value:ev_ebitda_value,1.6675973442042538,4.020819699960688,0.6783317767722115,xret_T+252d,47435,0.9287047924717143
roic_value:debt_reduction_and_opgrowth,3.846389474773792,9.255761864290994,0.6777268560778333,xret_T+252d,47435,0.9287047924717143
magic_formula:sloan_quality,-1.8057460759641955,4.556910224233361,0.6919092131450005,xret_T+252d,47435,0.930233497672723
roce_plus:pb_value,-2.3643188104705475,5.894456776832017,0.6883399814376717,xret_T+252d,47435,0.930233497672723
growth_stocks:debt_reduction_and_opgrowth,-10.700475704072321,26.93277815399813,0.6911439766546937,xret_T+252d,47435,0.930233497672723
graham_10y:ev_ebitda_value,1.6926387700376575,4.2635065475006195,0.6913628476188312,xret_T+252d,47435,0.930233497672723
debt_reduction:short_interest_decline,2.495382189827594,6.224922826435168,0.6885161486205953,xret_T+252d,47435,0.930233497672723
pb_value:ev_ebitda_value,-1.007077501984948,2.5381783875775983,0.691535778453966,xret_T+252d,47435,0.930233497672723
peg_value:low_asset_growth,0.9266030033566313,2.3902821755319454,0.6982719290393298,xret_T+252d,47435,0.934289385334599
coffee_can:ev_ebitda_value,-2.261835487858373,5.964241407609376,0.7045150565167166,xret_T+252d,47435,0.9367727674562936
low_beta:insider_buying,1.309667364106531,3.4840467940187048,0.7069882158839296,xret_T+252d,47435,0.9383605894299647
low_asset_growth:operating_profit_growth,-0.7356004185237177,1.9649437978008129,0.7081349618429321,xret_T+252d,47435,0.9390966270005763
net_margin:low_beta,-0.5935874023593122,1.5883790061212162,0.708622762265866,xret_T+252d,47435,0.9391386005933163
coffee_can:not_distress,-1.2753335785445654,3.4284917981374803,0.7099070454704486,xret_T+252d,47435,0.9393167826219403
sloan_quality:low_beta,0.4766589507453221,1.2917014948145236,0.7121155496113639,xret_T+252d,47435,0.9393167826219403
capacity_expansion:low_asset_growth,0.6827296816834755,1.832446054589705,0.7094623072852362,xret_T+252d,47435,0.9393167826219403
